   233    0.56888E+04    0.13470E+01    0.16546E-01    0.36722E+02
   234    0.56804E+04    0.13950E+01    0.16695E-01    0.38406E+02
   235    0.56714E+04    0.14449E+01    0.16844E-01    0.40092E+02
   236    0.56618E+04    0.14968E+01    0.16993E-01    0.41778E+02
   237    0.56516E+04    0.15508E+01    0.17143E-01    0.43464E+02
   238    0.56408E+04    0.16067E+01    0.17292E-01    0.45149E+02
   239    0.56294E+04    0.16647E+01    0.17442E-01    0.46834E+02
   240    0.56173E+04    0.17247E+01    0.17592E-01    0.48516E+02
   241    0.56048E+04    0.17869E+01    0.17742E-01    0.50195E+02
   242    0.55916E+04    0.18512E+01    0.17892E-01    0.51870E+02
   243    0.55779E+04    0.19175E+01    0.18042E-01    0.53541E+02
   244    0.55635E+04    0.19860E+01    0.18192E-01    0.55207E+02
   245    0.55486E+04    0.20566E+01    0.18342E-01    0.56867E+02
   246    0.55332E+04    0.21295E+01    0.18492E-01    0.58520E+02
   247    0.55171E+04    0.22044E+01    0.18642E-01    0.60166E+02
   248    0.55005E+04    0.22816E+01    0.18792E-01    0.61804E+02
   249    0.54834E+04    0.23609E+01    0.18942E-01    0.63434E+02
   250    0.54658E+04    0.24426E+01    0.19092E-01    0.65053E+02
   251    0.54476E+04    0.25264E+01    0.19242E-01    0.66663E+02
   252    0.54289E+04    0.26124E+01    0.19392E-01    0.68262E+02
   253    0.54097E+04    0.27006E+01    0.19541E-01    0.69849E+02
   254    0.53899E+04    0.27911E+01    0.19691E-01    0.71424E+02
   255    0.53696E+04    0.28838E+01    0.19840E-01    0.72984E+02
   256    0.53488E+04    0.29789E+01    0.19989E-01    0.74534E+02
   257    0.53275E+04    0.30760E+01    0.20138E-01    0.76065E+02
   258    0.53057E+04    0.31755E+01    0.20286E-01    0.77580E+02
   259    0.52834E+04    0.32772E+01    0.20434E-01    0.79081E+02
   260    0.52607E+04    0.33812E+01    0.20582E-01    0.80567E+02
   261    0.52375E+04    0.34873E+01    0.20730E-01    0.82030E+02
   262    0.52139E+04    0.35958E+01    0.20877E-01    0.83479E+02
   263    0.51899E+04    0.37064E+01    0.21024E-01    0.84913E+02
   264    0.51654E+04    0.38193E+01    0.21171E-01    0.86324E+02
   265    0.51405E+04    0.39344E+01    0.21317E-01    0.87714E+02
   266    0.51152E+04    0.40518E+01    0.21463E-01    0.89088E+02
   267    0.50894E+04    0.41712E+01    0.21609E-01    0.90433E+02
   268    0.50633E+04    0.42929E+01    0.21754E-01    0.91763E+02
   269    0.50369E+04    0.44168E+01    0.21898E-01    0.93070E+02
   270    0.50099E+04    0.45428E+01    0.22043E-01    0.94356E+02
   271    0.49826E+04    0.46710E+01    0.22186E-01    0.95611E+02
   272    0.49550E+04    0.48013E+01    0.22330E-01    0.96845E+02
   273    0.49271E+04    0.49336E+01    0.22472E-01    0.98056E+02
   274    0.48987E+04    0.50681E+01    0.22615E-01    0.99237E+02
   275    0.48700E+04    0.52046E+01    0.22756E-01    0.10040E+03
   276    0.48411E+04    0.53432E+01    0.22898E-01    0.10153E+03
   277    0.48117E+04    0.54837E+01    0.23038E-01    0.10263E+03
   278    0.47821E+04    0.56264E+01    0.23178E-01    0.10370E+03
   279    0.47522E+04    0.57709E+01    0.23318E-01    0.10475E+03
   280    0.47220E+04    0.59174E+01    0.23457E-01    0.10578E+03
   281    0.46916E+04    0.60658E+01    0.23595E-01    0.10677E+03
   282    0.46609E+04    0.62160E+01    0.23733E-01    0.10772E+03
   283    0.46299E+04    0.63681E+01    0.23870E-01    0.10865E+03
   284    0.45987E+04    0.65220E+01    0.24007E-01    0.10955E+03
   285    0.45673E+04    0.66777E+01    0.24143E-01    0.11042E+03
   286    0.45355E+04    0.68351E+01    0.24278E-01    0.11126E+03
   287    0.45036E+04    0.69943E+01    0.24413E-01    0.11206E+03
   288    0.44715E+04    0.71551E+01    0.24547E-01    0.11283E+03
   289    0.44393E+04    0.73175E+01    0.24680E-01    0.11358E+03
   290    0.44068E+04    0.74814E+01    0.24813E-01    0.11428E+03
   291    0.43742E+04    0.76475E+01    0.24945E-01    0.11495E+03
   292    0.43413E+04    0.78143E+01    0.25077E-01    0.11559E+03
   293    0.43084E+04    0.79825E+01    0.25207E-01    0.11620E+03
   294    0.42753E+04    0.81530E+01    0.25337E-01    0.11677E+03
   295    0.42420E+04    0.83242E+01    0.25467E-01    0.11730E+03
   296    0.42087E+04    0.84968E+01    0.25596E-01    0.11780E+03
   297    0.41752E+04    0.86701E+01    0.25724E-01    0.11827E+03
   298    0.41415E+04    0.88456E+01    0.25851E-01    0.11870E+03
   299    0.41079E+04    0.90218E+01    0.25978E-01    0.11908E+03
   300    0.40741E+04    0.91988E+01    0.26104E-01    0.11944E+03
   301    0.40402E+04    0.93772E+01    0.26229E-01    0.11976E+03
   302    0.40063E+04    0.95563E+01    0.26354E-01    0.12004E+03
   303    0.39723E+04    0.97369E+01    0.26478E-01    0.12028E+03
   304    0.39383E+04    0.99182E+01    0.26601E-01    0.12049E+03
   305    0.39043E+04    0.10100E+02    0.26724E-01    0.12066E+03
   306    0.38702E+04    0.10283E+02    0.26845E-01    0.12079E+03
   307    0.38361E+04    0.10466E+02    0.26967E-01    0.12088E+03
   308    0.38021E+04    0.10651E+02    0.27087E-01    0.12095E+03
   309    0.37681E+04    0.10836E+02    0.27207E-01    0.12097E+03
   310    0.37340E+04    0.11021E+02    0.27326E-01    0.12095E+03
   311    0.37000E+04    0.11207E+02    0.27445E-01    0.12089E+03
   312    0.36661E+04    0.11393E+02    0.27562E-01    0.12080E+03
   313    0.36322E+04    0.11580E+02    0.27679E-01    0.12066E+03
   314    0.35983E+04    0.11767E+02    0.27796E-01    0.12050E+03
   315    0.35645E+04    0.11954E+02    0.27912E-01    0.12029E+03
   316    0.35308E+04    0.12142E+02    0.28027E-01    0.12004E+03
   317    0.34972E+04    0.12329E+02    0.28141E-01    0.11976E+03
   318    0.34637E+04    0.12516E+02    0.28255E-01    0.11944E+03
   319    0.34303E+04    0.12704E+02    0.28368E-01    0.11908E+03
   320    0.33970E+04    0.12891E+02    0.28480E-01    0.11868E+03
   321    0.33639E+04    0.13078E+02    0.28592E-01    0.11824E+03
   322    0.33309E+04    0.13265E+02    0.28703E-01    0.11777E+03
   323    0.32980E+04    0.13452E+02    0.28813E-01    0.11727E+03
   324    0.32653E+04    0.13638E+02    0.28923E-01    0.11672E+03
   325    0.32328E+04    0.13824E+02    0.29032E-01    0.11614E+03
   326    0.32004E+04    0.14009E+02    0.29141E-01    0.11552E+03
   327    0.31682E+04    0.14194E+02    0.29249E-01    0.11486E+03
   328    0.31363E+04    0.14378E+02    0.29356E-01    0.11417E+03
   329    0.31045E+04    0.14561E+02    0.29463E-01    0.11344E+03
   330    0.30729E+04    0.14743E+02    0.29569E-01    0.11267E+03
   331    0.30415E+04    0.14925E+02    0.29675E-01    0.11187E+03
   332    0.30104E+04    0.15105E+02    0.29780E-01    0.11104E+03
   333    0.29795E+04    0.15285E+02    0.29884E-01    0.11016E+03
   334    0.29489E+04    0.15464E+02    0.29988E-01    0.10926E+03
   335    0.29185E+04    0.15641E+02    0.30091E-01    0.10832E+03
   336    0.28883E+04    0.15817E+02    0.30194E-01    0.10734E+03
   337    0.28585E+04    0.15992E+02    0.30296E-01    0.10633E+03
   338    0.28288E+04    0.16165E+02    0.30398E-01    0.10529E+03
   339    0.27996E+04    0.16338E+02    0.30499E-01    0.10422E+03
   340    0.27705E+04    0.16508E+02    0.30600E-01    0.10311E+03
   341    0.27418E+04    0.16677E+02    0.30700E-01    0.10198E+03
   342    0.27134E+04    0.16844E+02    0.30800E-01    0.10081E+03
   343    0.26853E+04    0.17009E+02    0.30900E-01    0.99608E+02
