   137    0.39714E+04    0.10745E+01    0.00000E+00   -0.43166E+02    0.75545E-07    0.20229E-03    0.31514E-07
   138    0.40059E+04    0.10754E+01    0.00000E+00   -0.43461E+02    0.75064E-07    0.19968E-03    0.32280E-07
   139    0.40402E+04    0.10757E+01    0.00000E+00   -0.43736E+02    0.74587E-07    0.19712E-03    0.34200E-07
   140    0.40744E+04    0.10756E+01    0.00000E+00   -0.43991E+02    0.74114E-07    0.19461E-03    0.37098E-07
   141    0.41086E+04    0.10749E+01    0.00000E+00   -0.44226E+02    0.73645E-07    0.19215E-03    0.40800E-07
   142    0.41425E+04    0.10739E+01    0.00000E+00   -0.44440E+02    0.73181E-07    0.18974E-03    0.45130E-07
   143    0.41764E+04    0.10723E+01    0.00000E+00   -0.44632E+02    0.72720E-07    0.18737E-03    0.49913E-07
   144    0.42101E+04    0.10703E+01    0.00000E+00   -0.44804E+02    0.72263E-07    0.18505E-03    0.54975E-07
   145    0.42436E+04    0.10678E+01    0.00000E+00   -0.44953E+02    0.71810E-07    0.18277E-03    0.60140E-07
   146    0.42770E+04    0.10649E+01    0.00000E+00   -0.45079E+02    0.71361E-07    0.18054E-03    0.65233E-07
   147    0.43102E+04    0.10615E+01    0.00000E+00   -0.45183E+02    0.70915E-07    0.17834E-03    0.70080E-07
   148    0.43431E+04    0.10577E+01    0.00000E+00   -0.45264E+02    0.70474E-07    0.17618E-03    0.74506E-07
   149    0.43759E+04    0.10534E+01    0.00000E+00   -0.45321E+02    0.70036E-07    0.17405E-03    0.78335E-07
   150    0.44085E+04    0.10488E+01    0.00000E+00   -0.45355E+02    0.69603E-07    0.17196E-03    0.81393E-07
   151    0.44409E+04    0.10437E+01    0.00000E+00   -0.45364E+02    0.69173E-07    0.16990E-03    0.83546E-07
   152    0.44729E+04    0.10381E+01    0.00000E+00   -0.45350E+02    0.68746E-07    0.16786E-03    0.84814E-07
   153    0.45049E+04    0.10322E+01    0.00000E+00   -0.45310E+02    0.68324E-07    0.16587E-03    0.85261E-07
   154    0.45366E+04    0.10259E+01    0.00000E+00   -0.45246E+02    0.67905E-07    0.16390E-03    0.84949E-07
   155    0.45681E+04    0.10192E+01    0.00000E+00   -0.45157E+02    0.67489E-07    0.16196E-03    0.83939E-07
   156    0.45993E+04    0.10122E+01    0.00000E+00   -0.45043E+02    0.67077E-07    0.16006E-03    0.82293E-07
   157    0.46304E+04    0.10048E+01    0.00000E+00   -0.44904E+02    0.66669E-07    0.15818E-03    0.80073E-07
   158    0.46612E+04    0.99704E+00    0.00000E+00   -0.44740E+02    0.66265E-07    0.15634E-03    0.77342E-07
   159    0.46918E+04    0.98899E+00    0.00000E+00   -0.44550E+02    0.65864E-07    0.15453E-03    0.74160E-07
   160    0.47222E+04    0.98055E+00    0.00000E+00   -0.44334E+02    0.65466E-07    0.15275E-03    0.70590E-07
   161    0.47523E+04    0.97189E+00    0.00000E+00   -0.44092E+02    0.65072E-07    0.15101E-03    0.66694E-07
   162    0.47822E+04    0.96292E+00    0.00000E+00   -0.43825E+02    0.64681E-07    0.14929E-03    0.62534E-07
   163    0.48119E+04    0.95372E+00    0.00000E+00   -0.43530E+02    0.64294E-07    0.14761E-03    0.58171E-07
   164    0.48412E+04    0.94422E+00    0.00000E+00   -0.43210E+02    0.63910E-07    0.14596E-03    0.53667E-07
   165    0.48702E+04    0.93456E+00    0.00000E+00   -0.42862E+02    0.63530E-07    0.14434E-03    0.49084E-07
   166    0.48989E+04    0.92466E+00    0.00000E+00   -0.42488E+02    0.63153E-07    0.14275E-03    0.44484E-07
   167    0.49274E+04    0.91454E+00    0.00000E+00   -0.42088E+02    0.62779E-07    0.14119E-03    0.39928E-07
   168    0.49554E+04    0.90433E+00    0.00000E+00   -0.41659E+02    0.62408E-07    0.13967E-03    0.35478E-07
   169    0.49832E+04    0.89389E+00    0.00000E+00   -0.41204E+02    0.62041E-07    0.13818E-03    0.31197E-07
   170    0.50105E+04    0.88345E+00    0.00000E+00   -0.40722E+02    0.61677E-07    0.13672E-03    0.27145E-07
   171    0.50375E+04    0.87284E+00    0.00000E+00   -0.40213E+02    0.61316E-07    0.13529E-03    0.23385E-07
   172    0.50641E+04    0.86215E+00    0.00000E+00   -0.39676E+02    0.60958E-07    0.13390E-03    0.19978E-07
   173    0.50903E+04    0.85138E+00    0.00000E+00   -0.39111E+02    0.60604E-07    0.13253E-03    0.16985E-07
   174    0.51162E+04    0.84067E+00    0.00000E+00   -0.38520E+02    0.60253E-07    0.13120E-03    0.14469E-07
   175    0.51416E+04    0.82995E+00    0.00000E+00   -0.37901E+02    0.59904E-07    0.12991E-03    0.12492E-07
   176    0.51665E+04    0.81923E+00    0.00000E+00   -0.37255E+02    0.59559E-07    0.12864E-03    0.11098E-07
   177    0.51911E+04    0.80856E+00    0.00000E+00   -0.36581E+02    0.59217E-07    0.12741E-03    0.10273E-07
   178    0.52152E+04    0.79804E+00    0.00000E+00   -0.35880E+02    0.58878E-07    0.12620E-03    0.99841E-08
   179    0.52387E+04    0.78758E+00    0.00000E+00   -0.35151E+02    0.58542E-07    0.12503E-03    0.10200E-07
   180    0.52619E+04    0.77725E+00    0.00000E+00   -0.34395E+02    0.58209E-07    0.12388E-03    0.10889E-07
   181    0.52845E+04    0.76714E+00    0.00000E+00   -0.33613E+02    0.57879E-07    0.12277E-03    0.12019E-07
   182    0.53067E+04    0.75725E+00    0.00000E+00   -0.32803E+02    0.57551E-07    0.12168E-03    0.13560E-07
   183    0.53284E+04    0.74752E+00    0.00000E+00   -0.31967E+02    0.57227E-07    0.12061E-03    0.15478E-07
   184    0.53496E+04    0.73809E+00    0.00000E+00   -0.31104E+02    0.56905E-07    0.11957E-03    0.17743E-07
   185    0.53704E+04    0.72897E+00    0.00000E+00   -0.30214E+02    0.56587E-07    0.11856E-03    0.20322E-07
   186    0.53906E+04    0.72017E+00    0.00000E+00   -0.29298E+02    0.56270E-07    0.11757E-03    0.23185E-07
   187    0.54103E+04    0.71172E+00    0.00000E+00   -0.28357E+02    0.55957E-07    0.11660E-03    0.26299E-07
   188    0.54296E+04    0.70366E+00    0.00000E+00   -0.27389E+02    0.55647E-07    0.11565E-03    0.29633E-07
   189    0.54482E+04    0.69604E+00    0.00000E+00   -0.26396E+02    0.55339E-07    0.11472E-03    0.33156E-07
   190    0.54664E+04    0.68887E+00    0.00000E+00   -0.25378E+02    0.55033E-07    0.11381E-03    0.36835E-07
   191    0.54841E+04    0.68219E+00    0.00000E+00   -0.24334E+02    0.54731E-07    0.11292E-03    0.40639E-07
   192    0.55012E+04    0.67604E+00    0.00000E+00   -0.23265E+02    0.54431E-07    0.11205E-03    0.44537E-07
   193    0.55178E+04    0.67044E+00    0.00000E+00   -0.22173E+02    0.54133E-07    0.11120E-03    0.48496E-07
   194    0.55339E+04    0.66545E+00    0.00000E+00   -0.21055E+02    0.53838E-07    0.11036E-03    0.52486E-07
   195    0.55494E+04    0.66107E+00    0.00000E+00   -0.19915E+02    0.53546E-07    0.10954E-03    0.56475E-07
   196    0.55644E+04    0.65737E+00    0.00000E+00   -0.18750E+02    0.53256E-07    0.10873E-03    0.60430E-07
   197    0.55789E+04    0.65436E+00    0.00000E+00   -0.17563E+02    0.52968E-07    0.10793E-03    0.64322E-07
   198    0.55928E+04    0.65209E+00    0.00000E+00   -0.16353E+02    0.52683E-07    0.10714E-03    0.68117E-07
   199    0.56062E+04    0.65059E+00    0.00000E+00   -0.15120E+02    0.52401E-07    0.10637E-03    0.71784E-07
   200    0.56191E+04    0.64989E+00    0.00000E+00   -0.13865E+02    0.52120E-07    0.10561E-03    0.75293E-07
   201    0.56314E+04    0.65004E+00    0.00000E+00   -0.12588E+02    0.51842E-07    0.10485E-03    0.78617E-07
   202    0.56431E+04    0.65107E+00    0.00000E+00   -0.11291E+02    0.51566E-07    0.10411E-03    0.81753E-07
   203    0.56542E+04    0.65301E+00    0.00000E+00   -0.99716E+01    0.51293E-07    0.10338E-03    0.84707E-07
   204    0.56647E+04    0.65591E+00    0.00000E+00   -0.86328E+01    0.51021E-07    0.10266E-03    0.87480E-07
   205    0.56746E+04    0.65980E+00    0.00000E+00   -0.72738E+01    0.50752E-07    0.10194E-03    0.90078E-07
   206    0.56839E+04    0.66471E+00    0.00000E+00   -0.58950E+01    0.50485E-07    0.10124E-03    0.92504E-07
   207    0.56926E+04    0.67068E+00    0.00000E+00   -0.44970E+01    0.50221E-07    0.10055E-03    0.94761E-07
   208    0.57007E+04    0.67776E+00    0.00000E+00   -0.30804E+01    0.49958E-07    0.99876E-04    0.96853E-07
   209    0.57080E+04    0.68596E+00    0.00000E+00   -0.16457E+01    0.49698E-07    0.99210E-04    0.98784E-07
   210    0.57149E+04    0.69534E+00    0.00000E+00   -0.19327E+00    0.49440E-07    0.98557E-04    0.10056E-06
   211    0.57211E+04    0.70592E+00    0.00000E+00    0.12761E+01    0.49184E-07    0.97917E-04    0.10218E-06
   212    0.57266E+04    0.71776E+00    0.00000E+00    0.27620E+01    0.48930E-07    0.97290E-04    0.10365E-06
   213    0.57316E+04    0.73087E+00    0.00000E+00    0.42639E+01    0.48678E-07    0.96676E-04    0.10497E-06
   214    0.57359E+04    0.74527E+00    0.00000E+00    0.57812E+01    0.48428E-07    0.96077E-04    0.10615E-06
   215    0.57396E+04    0.76109E+00    0.00000E+00    0.73129E+01    0.48180E-07    0.95491E-04    0.10719E-06
   216    0.57427E+04    0.77824E+00    0.00000E+00    0.88593E+01    0.47935E-07    0.94920E-04    0.10810E-06
   217    0.57453E+04    0.79679E+00    0.00000E+00    0.10419E+02    0.47691E-07    0.94363E-04    0.10887E-06
   218    0.57471E+04    0.81682E+00    0.00000E+00    0.11992E+02    0.47449E-07    0.93822E-04    0.10952E-06
   219    0.57483E+04    0.83832E+00    0.00000E+00    0.13578E+02    0.47209E-07    0.93296E-04    0.11004E-06
   220    0.57489E+04    0.86138E+00    0.00000E+00    0.15175E+02    0.46972E-07    0.92786E-04    0.11044E-06
   221    0.57489E+04    0.88598E+00    0.00000E+00    0.16783E+02    0.46736E-07    0.92292E-04    0.11073E-06
   222    0.57482E+04    0.91214E+00    0.00000E+00    0.18402E+02    0.46502E-07    0.91815E-04    0.11090E-06
   223    0.57468E+04    0.94000E+00    0.00000E+00    0.20031E+02    0.46269E-07    0.91354E-04    0.11096E-06
   224    0.57448E+04    0.96940E+00    0.00000E+00    0.21669E+02    0.46039E-07    0.90910E-04    0.11092E-06
   225    0.57422E+04    0.10006E+01    0.00000E+00    0.23316E+02    0.45811E-07    0.90484E-04    0.11077E-06
   226    0.57389E+04    0.10334E+01    0.00000E+00    0.24970E+02    0.45584E-07    0.90076E-04    0.11053E-06
   227    0.57350E+04    0.10680E+01    0.00000E+00    0.26633E+02    0.45359E-07    0.89686E-04    0.11019E-06
   228    0.57305E+04    0.11044E+01    0.00000E+00    0.28301E+02    0.45136E-07    0.89314E-04    0.10976E-06
   229    0.57253E+04    0.11426E+01    0.00000E+00    0.29975E+02    0.44915E-07    0.88961E-04    0.10924E-06
   230    0.57196E+04    0.11826E+01    0.00000E+00    0.31655E+02    0.44695E-07    0.88627E-04    0.10864E-06
   231    0.57131E+04    0.12244E+01    0.00000E+00    0.33339E+02    0.44477E-07    0.88312E-04    0.10795E-06
